30101.704953945205,65317.09424017711,-196.90077281011935,8.0
30099.14699268995,65315.98127730957,-209.26463715863102,8.0
30100.869485808813,65316.41193201982,-208.48996392249654,8.0
30091.30591731342,65313.84110548583,-187.74662503841773,8.0
30102.379624571542,65318.466734796166,-207.82638245097084,8.0
30098.801423545836,65322.22666315818,-190.717777379031,8.0
30101.573869289205,65318.762486749096,-209.81468848278922,8.0
30100.568930733993,65317.076341500564,-198.12860985287512,8.0
30095.494498763368,65323.36483893231,-187.48492094757677,8.0
30098.490898336557,65312.072152587716,-210.267413003512,8.0
30106.093317275412,65309.069172983895,-196.84123833552593,8.0
30100.332860597966,65315.158985723,-207.82616344460837,8.0
30096.856748983857,65315.102245262926,-194.64929018147694,8.0
30101.94948191616,65324.51805720637,-190.6681386387264,8.0
30101.563663197903,65315.48809279586,-188.28084930582693,8.0
30100.80799538154,65316.692347335054,-206.8719661836891,8.0
30103.2454126109,65312.059853775056,-208.59225015304844,8.0
30103.441919872712,65317.766465572065,-193.0191007286369,8.0
30096.843767943603,65317.914895348404,-211.68395076100472,8.0
30103.149468532876,65316.299525180206,-198.1515856208475,8.0
30100.663741632347,65315.64435349329,-179.53185282538095,8.0
30095.61941640538,65314.30499432976,-174.58375563250758,8.0
30101.26390800516,65317.00014381504,-167.51501462676805,8.0
30105.228539726882,65313.962552931225,-180.94028113064522,8.0
30096.88757600517,65320.13069507611,-166.2331595859521,8.0
30100.17174623681,65316.609929084414,-169.59924429019287,8.0
30100.747610713297,65319.85455037534,-164.116383011747,8.0
30100.619825544578,65317.244668005784,-179.02785888664994,8.0
30100.21021393147,65319.71043780186,-162.21223723533598,8.0
30099.501370991085,65317.31720476522,-159.5705013457911,8.0
30106.270324754332,65316.4909857326,-173.68718514824485,8.0
30105.5120795076,65318.304781732935,-184.6476680163595,8.0
30100.598529374354,65316.995968545314,-160.69720142585314,8.0
30104.16134026247,65319.507652387416,-177.6424082404978,8.0
30105.830099080646,65311.003633467415,-167.73766895092817,8.0
30102.976693394212,65313.48564505301,-169.30681715827842,8.0
30099.30131612238,65315.76960585637,-177.45323656020594,8.0
30097.857618875692,65320.16140077844,-163.83559321662142,8.0
30098.72669358263,65317.53652358607,-181.73023183860784,8.0
30100.839761706684,65317.1640339378,-177.2025515543441,8.0
30106.790382199306,65320.3128930872,-135.79901498110073,8.0
30104.484632008513,65314.60808136632,-148.5368110442027,8.0
30100.57281775894,65317.06571855629,-135.84913219287537,8.0
30102.41254970163,65321.85753649654,-154.09825043904897,8.0
30098.39372093128,65319.476943787864,-132.61625828865579,8.0
30102.403119868282,65313.0299153397,-136.1587333716953,8.0
30099.64417020809,65319.22393270718,-148.0575947588646,8.0
30102.10533796478,65323.208282009786,-154.35124019798508,8.0
30101.90901271031,65313.63513752236,-143.70402976956615,8.0
30094.208766762615,65324.52995806646,-134.57114517766774,8.0
30104.126547617347,65317.48815935597,-157.362499960833,8.0
30102.853257373936,65314.03091282787,-136.11705433950078,8.0
30094.74449277814,65313.37083648697,-138.68512108864866,8.0
30099.992287276902,65313.749500966434,-149.6354403874772,8.0
30104.227848765488,65313.776731514015,-153.68988153365189,8.0
30104.24027216939,65319.111313020745,-140.46086733646646,8.0
30095.32692654687,65319.7269197659,-154.80810953048987,8.0
30099.845660568473,65317.053500941896,-157.19603895352085,8.0
30101.824121551603,65311.268006517465,-133.90801320556466,8.0
30102.73780797042,65315.00177778972,-146.66098710756782,8.0
30105.132192055535,65315.61930276762,-103.91401541771695,8.0
30100.34498047125,65309.94841886245,-115.66472134527167,8.0
30101.075882497313,65318.23652690839,-125.58126048704062,8.0
30099.583635887135,65316.98871418368,-111.01729542738714,8.0
30098.894639242484,65323.12737805322,-106.89759844892279,8.0
30100.544729087887,65313.88125279843,-122.62547767248286,8.0
30102.53435483249,65315.5167593119,-118.37252568164962,8.0
30099.39133624068,65314.488310018394,-104.3120276219432,8.0
30098.124138466632,65314.38180204156,-106.62143981349334,8.0
30100.251964203973,65316.86663747657,-127.80791442559216,8.0
30103.24399994792,65316.05166968209,-125.01528465932886,8.0
30100.734977276854,65317.1201043624,-112.08657927151985,8.0
30100.456857074674,65317.316599439684,-109.80009501225656,8.0
30107.69638830793,65313.089166588616,-105.99271285750392,8.0
30104.50677579596,65315.5797071145,-129.85017374828823,8.0
30104.162442231187,65313.06311475537,-128.5551499883942,8.0
30101.63347541194,65316.2011543719,-116.85252804480606,8.0
30099.573173655812,65317.65556162977,-112.65612679412115,8.0
30098.97574982178,65316.34361087601,-115.230070011628,8.0
30103.008880489382,65318.10056025827,-120.67563820177122,8.0
30099.96889818901,65317.0302399422,-95.5333838210977,8.0
30102.250310856663,65321.239149000874,-96.35561707653598,8.0
